Net generation from petroleum for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OIL.H
19:20:38 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OIL.H megawatthours
02/24/2020 06H,0
02/24/2020 05H,-1
02/24/2020 04H,-1
02/24/2020 03H,-1
02/24/2020 02H,0
02/24/2020 01H,-2
02/24/2020 00H,-1
02/23/2020 23H,0
02/23/2020 22H,0
02/23/2020 21H,-1
02/23/2020 20H,0
02/23/2020 19H,-1
02/23/2020 18H,0
02/23/2020 17H,-1
02/23/2020 16H,-1
02/23/2020 15H,0
02/23/2020 14H,0
02/23/2020 13H,0
02/23/2020 12H,-2
02/23/2020 11H,-1
02/23/2020 10H,0
02/23/2020 09H,0
02/23/2020 08H,-1
02/23/2020 07H,0
02/23/2020 06H,-1
02/23/2020 05H,0
02/23/2020 04H,-3
02/23/2020 03H,-1
02/23/2020 02H,-1
02/23/2020 01H,0
02/23/2020 00H,0
02/22/2020 23H,-1
02/22/2020 22H,-1
02/22/2020 21H,-1
02/22/2020 20H,-3
02/22/2020 19H,0
02/22/2020 18H,0
02/22/2020 17H,-1
02/22/2020 16H,0
02/22/2020 15H,-2
02/22/2020 14H,-1
02/22/2020 13H,0
02/22/2020 12H,0
02/22/2020 11H,0
02/22/2020 10H,0
02/22/2020 09H,-1
02/22/2020 08H,-1
02/22/2020 07H,-1
02/22/2020 06H,-1
02/22/2020 05H,0
02/22/2020 04H,-3
02/22/2020 03H,-2
02/22/2020 02H,0
02/22/2020 01H,0
02/22/2020 00H,0
02/21/2020 23H,0
02/21/2020 22H,0
02/21/2020 21H,-1
02/21/2020 20H,-1
02/21/2020 19H,-1
02/21/2020 18H,-2
02/21/2020 17H,0
02/21/2020 16H,-2
02/21/2020 15H,-1
02/21/2020 14H,0
02/21/2020 13H,-1
02/21/2020 12H,-1
02/21/2020 11H,0
02/21/2020 10H,-1
02/21/2020 09H,-1
02/21/2020 08H,0
02/21/2020 07H,-1
02/21/2020 06H,0
02/21/2020 05H,-3
02/21/2020 04H,-1
02/21/2020 03H,-1
02/21/2020 02H,0
02/21/2020 01H,0
02/21/2020 00H,0
02/20/2020 23H,-1
02/20/2020 22H,-1
02/20/2020 21H,0
02/20/2020 20H,0
02/20/2020 19H,0
02/20/2020 18H,-1
02/20/2020 17H,-3
02/20/2020 16H,0
02/20/2020 15H,-3
02/20/2020 14H,0
02/20/2020 13H,-1
02/20/2020 12H,-1
02/20/2020 11H,-1
02/20/2020 10H,0
02/20/2020 09H,-1
02/20/2020 08H,0
02/20/2020 07H,0
02/20/2020 06H,0
02/20/2020 05H,0
02/20/2020 04H,-1
02/20/2020 03H,0
02/20/2020 02H,-1
02/20/2020 01H,0
02/20/2020 00H,-1
02/19/2020 23H,-2
02/19/2020 22H,-1
02/19/2020 21H,-1
02/19/2020 20H,-1
02/19/2020 19H,-1
02/19/2020 18H,0
02/19/2020 17H,0
02/19/2020 16H,-2
02/19/2020 15H,0
02/19/2020 14H,0
02/19/2020 13H,0
02/19/2020 12H,-2
02/19/2020 11H,0
02/19/2020 10H,0
02/19/2020 09H,0
02/19/2020 08H,0
02/19/2020 07H,-1
02/19/2020 06H,-1
02/19/2020 05H,0
02/19/2020 04H,-1
02/19/2020 03H,-2
02/19/2020 02H,0
02/19/2020 01H,-1
02/19/2020 00H,-2
02/18/2020 23H,-1
02/18/2020 22H,0
02/18/2020 21H,-1
02/18/2020 20H,0
02/18/2020 19H,0
02/18/2020 18H,0
02/18/2020 17H,-1
02/18/2020 16H,0
02/18/2020 15H,24
02/18/2020 14H,9
02/18/2020 13H,-2
02/18/2020 12H,-2
02/18/2020 11H,0
02/18/2020 10H,-2
02/18/2020 09H,-1
02/18/2020 08H,0
02/18/2020 07H,0
02/18/2020 06H,-1
02/18/2020 05H,0
02/18/2020 04H,-1
02/18/2020 03H,0
02/18/2020 02H,0
02/18/2020 01H,-2
02/18/2020 00H,0
02/17/2020 23H,0
02/17/2020 22H,-1
02/17/2020 21H,0
02/17/2020 20H,0
02/17/2020 19H,-1
02/17/2020 18H,0
02/17/2020 17H,-1
02/17/2020 16H,0
02/17/2020 15H,-1
02/17/2020 14H,-1
02/17/2020 13H,0
02/17/2020 12H,-1
02/17/2020 11H,-1
02/17/2020 10H,0
02/17/2020 09H,-1
02/17/2020 08H,0
02/17/2020 07H,-1
02/17/2020 06H,-1
02/17/2020 05H,0
02/17/2020 04H,-1
02/17/2020 03H,-2
02/17/2020 02H,-1
02/17/2020 01H,0
02/17/2020 00H,-1
02/16/2020 23H,-2
02/16/2020 22H,-1
02/16/2020 21H,-1
02/16/2020 20H,0
02/16/2020 19H,0
02/16/2020 18H,0
02/16/2020 17H,0
02/16/2020 16H,0
02/16/2020 15H,0
02/16/2020 14H,-1
02/16/2020 13H,0
02/16/2020 12H,-1
02/16/2020 11H,-1
02/16/2020 10H,-2
02/16/2020 09H,-1
02/16/2020 08H,0
02/16/2020 07H,-1
02/16/2020 06H,-1
02/16/2020 05H,-1
02/16/2020 04H,0
02/16/2020 03H,0
02/16/2020 02H,-1
02/16/2020 01H,0
02/16/2020 00H,-1
02/15/2020 23H,-2
02/15/2020 22H,-1
02/15/2020 21H,-1
02/15/2020 20H,0
02/15/2020 19H,-2
02/15/2020 18H,0
02/15/2020 17H,0
02/15/2020 16H,0
02/15/2020 15H,-1
02/15/2020 14H,-1
02/15/2020 13H,-1
02/15/2020 12H,-1
02/15/2020 11H,-1
02/15/2020 10H,-2
02/15/2020 09H,-1
02/15/2020 08H,0
02/15/2020 07H,-1
02/15/2020 06H,0
02/15/2020 05H,0
02/15/2020 04H,0
02/15/2020 03H,-1
02/15/2020 02H,0
02/15/2020 01H,-2
02/15/2020 00H,0
02/14/2020 23H,0
02/14/2020 22H,-1
02/14/2020 21H,-2
02/14/2020 20H,-1
02/14/2020 19H,0
02/14/2020 18H,-1
02/14/2020 17H,0
02/14/2020 16H,0
02/14/2020 15H,-2
02/14/2020 14H,0
02/14/2020 13H,-1
02/14/2020 12H,0
02/14/2020 11H,-1
02/14/2020 10H,0
02/14/2020 09H,-1
02/14/2020 08H,-1
02/14/2020 07H,0
02/14/2020 06H,0
02/14/2020 05H,0
02/14/2020 04H,-2
02/14/2020 03H,-1
02/14/2020 02H,-1
02/14/2020 01H,0
02/14/2020 00H,0
02/13/2020 23H,0
02/13/2020 22H,-1
02/13/2020 21H,-1
02/13/2020 20H,-1
02/13/2020 19H,0
02/13/2020 18H,-1
02/13/2020 17H,12
02/13/2020 16H,48
02/13/2020 15H,1
02/13/2020 14H,0
02/13/2020 13H,0
02/13/2020 12H,-2
02/13/2020 11H,0
02/13/2020 10H,0
02/13/2020 09H,-3
02/13/2020 08H,-1
02/13/2020 07H,-1
02/13/2020 06H,-2
02/13/2020 05H,0
02/13/2020 04H,-1
02/13/2020 03H,0
02/13/2020 02H,-1
02/13/2020 01H,0
02/13/2020 00H,0
02/12/2020 23H,-1
02/12/2020 22H,0
02/12/2020 21H,0
02/12/2020 20H,0
02/12/2020 19H,0
02/12/2020 18H,-1
02/12/2020 17H,-1
02/12/2020 16H,-1
02/12/2020 15H,34
02/12/2020 14H,12
02/12/2020 13H,-1
02/12/2020 12H,0
02/12/2020 11H,-1
02/12/2020 10H,-1
02/12/2020 09H,-1
02/12/2020 08H,0
02/12/2020 07H,0
02/12/2020 06H,0
02/12/2020 05H,-1
02/12/2020 04H,-1
02/12/2020 03H,0
02/12/2020 02H,-1
02/12/2020 01H,0
02/12/2020 00H,0
02/11/2020 23H,-2
02/11/2020 22H,0
02/11/2020 21H,0
02/11/2020 20H,-2
02/11/2020 19H,-1
02/11/2020 18H,-1
02/11/2020 17H,0
02/11/2020 16H,-2
02/11/2020 15H,0
02/11/2020 14H,-1
02/11/2020 13H,0
02/11/2020 12H,0
02/11/2020 11H,0
02/11/2020 10H,0
02/11/2020 09H,0
02/11/2020 08H,0
02/11/2020 07H,-2
02/11/2020 06H,0
02/11/2020 05H,0
02/11/2020 04H,0
02/11/2020 03H,-1
02/11/2020 02H,0
02/11/2020 01H,-1
02/11/2020 00H,-1
02/10/2020 23H,-1
02/10/2020 22H,-1
02/10/2020 21H,0
02/10/2020 20H,0
02/10/2020 19H,-1
02/10/2020 18H,-1
02/10/2020 17H,0
02/10/2020 16H,0
02/10/2020 15H,-1
02/10/2020 14H,-3
02/10/2020 13H,0
02/10/2020 12H,-1
02/10/2020 11H,-2
02/10/2020 10H,-1
02/10/2020 09H,0
02/10/2020 08H,-1
02/10/2020 07H,-3
02/10/2020 06H,0
02/10/2020 05H,0
02/10/2020 04H,0
02/10/2020 03H,0
02/10/2020 02H,0
02/10/2020 01H,-1
02/10/2020 00H,-1
02/9/2020 23H,0
02/9/2020 22H,-1
02/9/2020 21H,0
02/9/2020 20H,0
02/9/2020 19H,-1
02/9/2020 18H,0
02/9/2020 17H,0
02/9/2020 16H,-1
02/9/2020 15H,-3
02/9/2020 14H,0
02/9/2020 13H,-1
02/9/2020 12H,0
02/9/2020 11H,-1
02/9/2020 10H,0
02/9/2020 09H,-1
02/9/2020 08H,-4
02/9/2020 07H,0
02/9/2020 06H,-1
02/9/2020 05H,0
02/9/2020 04H,0
02/9/2020 03H,0
02/9/2020 02H,0
02/9/2020 01H,-2
02/9/2020 00H,0
02/8/2020 23H,-3
02/8/2020 22H,0
02/8/2020 21H,-1
02/8/2020 20H,0
02/8/2020 19H,-1
02/8/2020 18H,0
02/8/2020 17H,0
02/8/2020 16H,0
02/8/2020 15H,0
02/8/2020 14H,0
02/8/2020 13H,-1
02/8/2020 12H,-1
02/8/2020 11H,-1
02/8/2020 10H,-1
02/8/2020 09H,0
02/8/2020 08H,-2
02/8/2020 07H,0
02/8/2020 06H,0
02/8/2020 05H,0
02/8/2020 04H,-2
02/8/2020 03H,0
02/8/2020 02H,0
02/8/2020 01H,-3
02/8/2020 00H,0
02/7/2020 23H,-2
02/7/2020 22H,0
02/7/2020 21H,-1
02/7/2020 20H,-1
02/7/2020 19H,0
02/7/2020 18H,-1
02/7/2020 17H,-1
02/7/2020 16H,-1
02/7/2020 15H,0
02/7/2020 14H,-1
02/7/2020 13H,0
02/7/2020 12H,-1
02/7/2020 11H,0
02/7/2020 10H,0
02/7/2020 09H,-1
02/7/2020 08H,-1
02/7/2020 07H,0
02/7/2020 06H,0
02/7/2020 05H,-1
02/7/2020 04H,-1
02/7/2020 03H,0
02/7/2020 02H,0
02/7/2020 01H,0
02/7/2020 00H,-1
02/6/2020 23H,-1
02/6/2020 22H,-1
02/6/2020 21H,-1
02/6/2020 20H,-1
02/6/2020 19H,0
02/6/2020 18H,0
02/6/2020 17H,4
02/6/2020 16H,47
02/6/2020 15H,10
02/6/2020 14H,-2
02/6/2020 13H,0
02/6/2020 12H,0
02/6/2020 11H,0
02/6/2020 10H,-2
02/6/2020 09H,0
02/6/2020 08H,0
02/6/2020 07H,-1
02/6/2020 06H,-1
02/6/2020 05H,-1
02/6/2020 04H,0
02/6/2020 03H,-1
02/6/2020 02H,0
02/6/2020 01H,0
02/6/2020 00H,-1
02/5/2020 23H,-1
02/5/2020 22H,-1
02/5/2020 21H,-1
02/5/2020 20H,0
02/5/2020 19H,0
02/5/2020 18H,1
02/5/2020 17H,40
02/5/2020 16H,0
02/5/2020 15H,2
02/5/2020 14H,1
02/5/2020 13H,-1
02/5/2020 12H,0
02/5/2020 11H,-2
02/5/2020 10H,0
02/5/2020 09H,-2
02/5/2020 08H,-2
02/5/2020 07H,0
02/5/2020 06H,0
02/5/2020 05H,0
02/5/2020 04H,-2
02/5/2020 03H,-1
02/5/2020 02H,0
02/5/2020 01H,0
02/5/2020 00H,-1
02/4/2020 23H,0
02/4/2020 22H,10
02/4/2020 21H,11
02/4/2020 20H,-2
02/4/2020 19H,-1
02/4/2020 18H,0
02/4/2020 17H,0
02/4/2020 16H,-1
02/4/2020 15H,-2
02/4/2020 14H,0
02/4/2020 13H,-1
02/4/2020 12H,0
02/4/2020 11H,0
02/4/2020 10H,0
02/4/2020 09H,0
02/4/2020 08H,-1
02/4/2020 07H,-1
02/4/2020 06H,-1
02/4/2020 05H,0
02/4/2020 04H,-1
02/4/2020 03H,-2
02/4/2020 02H,0
02/4/2020 01H,0
02/4/2020 00H,0
02/3/2020 23H,-1
02/3/2020 22H,0
02/3/2020 21H,-1
02/3/2020 20H,0
02/3/2020 19H,-1
02/3/2020 18H,-2
02/3/2020 17H,0
02/3/2020 16H,-1
02/3/2020 15H,0
02/3/2020 14H,-1
02/3/2020 13H,-1
02/3/2020 12H,-1
02/3/2020 11H,-1
02/3/2020 10H,0
02/3/2020 09H,-1
02/3/2020 08H,0
02/3/2020 07H,-1
02/3/2020 06H,0
02/3/2020 05H,-1
02/3/2020 04H,0
02/3/2020 03H,0
02/3/2020 02H,-1
02/3/2020 01H,-2
02/3/2020 00H,0
02/2/2020 23H,-2
02/2/2020 22H,0
02/2/2020 21H,0
02/2/2020 20H,0
02/2/2020 19H,-1
02/2/2020 18H,0
02/2/2020 17H,0
02/2/2020 16H,-2
02/2/2020 15H,-2
02/2/2020 14H,0
02/2/2020 13H,0
02/2/2020 12H,-3
02/2/2020 11H,-1
02/2/2020 10H,0
02/2/2020 09H,0
02/2/2020 08H,0
02/2/2020 07H,0
02/2/2020 06H,-1
02/2/2020 05H,-1
02/2/2020 04H,-1
02/2/2020 03H,0
02/2/2020 02H,-2
02/2/2020 01H,-1
02/2/2020 00H,-1
02/1/2020 23H,-1
02/1/2020 22H,0
02/1/2020 21H,-1
02/1/2020 20H,0
02/1/2020 19H,0
02/1/2020 18H,0
02/1/2020 17H,0
02/1/2020 16H,-1
02/1/2020 15H,-1
02/1/2020 14H,-1
02/1/2020 13H,0
02/1/2020 12H,-1
02/1/2020 11H,-1
02/1/2020 10H,-3
02/1/2020 09H,0
02/1/2020 08H,0
02/1/2020 07H,-1
02/1/2020 06H,-1
02/1/2020 05H,0
02/1/2020 04H,-1
02/1/2020 03H,0
02/1/2020 02H,0
02/1/2020 01H,0
02/1/2020 00H,-2
01/31/2020 23H,-1
01/31/2020 22H,0
01/31/2020 21H,0
01/31/2020 20H,-2
01/31/2020 19H,-1
01/31/2020 18H,-2
01/31/2020 17H,0
01/31/2020 16H,-2
01/31/2020 15H,-1
01/31/2020 14H,0
01/31/2020 13H,0
01/31/2020 12H,-1
01/31/2020 11H,-1
01/31/2020 10H,0
01/31/2020 09H,0
01/31/2020 08H,0
01/31/2020 07H,-3
01/31/2020 06H,-2
01/31/2020 05H,0
01/31/2020 04H,-2
01/31/2020 03H,0
01/31/2020 02H,-2
01/31/2020 01H,0
01/31/2020 00H,-1
01/30/2020 23H,0
01/30/2020 22H,0
01/30/2020 21H,0
01/30/2020 20H,0
01/30/2020 19H,-1
01/30/2020 18H,0
01/30/2020 17H,0
01/30/2020 16H,-2
01/30/2020 15H,-3
01/30/2020 14H,0
01/30/2020 13H,0
01/30/2020 12H,-1
01/30/2020 11H,-1
01/30/2020 10H,0
01/30/2020 09H,0
01/30/2020 08H,0
01/30/2020 07H,-2
01/30/2020 06H,0
01/30/2020 05H,0
01/30/2020 04H,0
01/30/2020 03H,-1
01/30/2020 02H,-2
01/30/2020 01H,-1
01/30/2020 00H,0
01/29/2020 23H,-1
01/29/2020 22H,-1
01/29/2020 21H,-2
01/29/2020 20H,-1
01/29/2020 19H,0
01/29/2020 18H,18
01/29/2020 17H,52
01/29/2020 16H,9
01/29/2020 15H,-1
01/29/2020 14H,-1
01/29/2020 13H,0
01/29/2020 12H,-1
01/29/2020 11H,-1
01/29/2020 10H,-1
01/29/2020 09H,-1
01/29/2020 08H,0
01/29/2020 07H,0
01/29/2020 06H,-1
01/29/2020 05H,0
01/29/2020 04H,-1
01/29/2020 03H,-3
01/29/2020 02H,0
01/29/2020 01H,0
01/29/2020 00H,0
01/28/2020 23H,0
01/28/2020 22H,0
01/28/2020 21H,-2
01/28/2020 20H,-1
01/28/2020 19H,0
01/28/2020 18H,0
01/28/2020 17H,-1
01/28/2020 16H,-1
01/28/2020 15H,0
01/28/2020 14H,-2
01/28/2020 13H,-2
01/28/2020 12H,0
01/28/2020 11H,0
01/28/2020 10H,-1
01/28/2020 09H,-1
01/28/2020 08H,-3
01/28/2020 07H,0
01/28/2020 06H,-1
01/28/2020 05H,0
01/28/2020 04H,0
01/28/2020 03H,0
01/28/2020 02H,-1
01/28/2020 01H,-2
01/28/2020 00H,0
01/27/2020 23H,-1
01/27/2020 22H,0
01/27/2020 21H,-1
01/27/2020 20H,-1
01/27/2020 19H,0
01/27/2020 18H,0
01/27/2020 17H,0
01/27/2020 16H,0
01/27/2020 15H,-1
01/27/2020 14H,-2
01/27/2020 13H,-1
01/27/2020 12H,-2
01/27/2020 11H,0
01/27/2020 10H,0
01/27/2020 09H,-1
01/27/2020 08H,0
01/27/2020 07H,-1
01/27/2020 06H,-2
01/27/2020 05H,0
01/27/2020 04H,-1
01/27/2020 03H,0
01/27/2020 02H,0
01/27/2020 01H,-2
01/27/2020 00H,-1
01/26/2020 23H,0
01/26/2020 22H,0
01/26/2020 21H,0
01/26/2020 20H,0
01/26/2020 19H,0
01/26/2020 18H,-2
01/26/2020 17H,0
01/26/2020 16H,-1
01/26/2020 15H,-1
01/26/2020 14H,-1
01/26/2020 13H,-1
01/26/2020 12H,-1
01/26/2020 11H,0
01/26/2020 10H,-1
01/26/2020 09H,-1
01/26/2020 08H,0
01/26/2020 07H,0
01/26/2020 06H,-1
01/26/2020 05H,-1
01/26/2020 04H,-1
01/26/2020 03H,0
01/26/2020 02H,0
01/26/2020 01H,-1
01/26/2020 00H,-1
01/25/2020 23H,-1
01/25/2020 22H,-2
01/25/2020 21H,0
01/25/2020 20H,-2
01/25/2020 19H,-1
01/25/2020 18H,0
01/25/2020 17H,-2
01/25/2020 16H,0
01/25/2020 15H,0
01/25/2020 14H,0
01/25/2020 13H,0
01/25/2020 12H,-1
01/25/2020 11H,0
01/25/2020 10H,0
01/25/2020 09H,-1
01/25/2020 08H,-1
01/25/2020 07H,0
01/25/2020 06H,0
01/25/2020 05H,-1
01/25/2020 04H,-1
01/25/2020 03H,-1
01/25/2020 02H,0
01/25/2020 01H,-1
01/25/2020 00H,-1
01/24/2020 23H,-1
01/24/2020 22H,-1
01/24/2020 21H,-1
01/24/2020 20H,0
01/24/2020 19H,-1
01/24/2020 18H,0
01/24/2020 17H,0
01/24/2020 16H,-1
01/24/2020 15H,-1
01/24/2020 14H,-1
01/24/2020 13H,-2
01/24/2020 12H,0
01/24/2020 11H,-3
01/24/2020 10H,-1
01/24/2020 09H,0
01/24/2020 08H,0
01/24/2020 07H,0
01/24/2020 06H,0
01/24/2020 05H,0
01/24/2020 04H,-1
01/24/2020 03H,0
01/24/2020 02H,-1
01/24/2020 01H,-1
01/24/2020 00H,0
01/23/2020 23H,-1
01/23/2020 22H,-1
01/23/2020 21H,0
01/23/2020 20H,-2
01/23/2020 19H,-1
01/23/2020 18H,0
01/23/2020 17H,0
01/23/2020 16H,0
01/23/2020 15H,-1
01/23/2020 14H,-1
01/23/2020 13H,0
01/23/2020 12H,-1
01/23/2020 11H,0
01/23/2020 10H,-1
01/23/2020 09H,-1
01/23/2020 08H,-3
01/23/2020 07H,-1
01/23/2020 06H,0
01/23/2020 05H,-2
01/23/2020 04H,-1
01/23/2020 03H,0
01/23/2020 02H,-1
01/23/2020 01H,0
01/23/2020 00H,0
01/22/2020 23H,0
01/22/2020 22H,-1
01/22/2020 21H,0
01/22/2020 20H,0
01/22/2020 19H,-1
01/22/2020 18H,-1
01/22/2020 17H,7
01/22/2020 16H,51
01/22/2020 15H,11
01/22/2020 14H,0
01/22/2020 13H,-2
01/22/2020 12H,-1
01/22/2020 11H,-2
01/22/2020 10H,0
01/22/2020 09H,-1
01/22/2020 08H,0
01/22/2020 07H,-1
01/22/2020 06H,-2
01/22/2020 05H,0
01/22/2020 04H,-2
01/22/2020 03H,0
01/22/2020 02H,-1
01/22/2020 01H,-1
01/22/2020 00H,-1
01/21/2020 23H,0
01/21/2020 22H,0
01/21/2020 21H,0
01/21/2020 20H,-3
01/21/2020 19H,0
01/21/2020 18H,-1
01/21/2020 17H,-2
01/21/2020 16H,0
01/21/2020 15H,-2
01/21/2020 14H,-2
01/21/2020 13H,0
01/21/2020 12H,-1
01/21/2020 11H,-1
01/21/2020 10H,-1
01/21/2020 09H,-2
01/21/2020 08H,0
01/21/2020 07H,0
01/21/2020 06H,-2
01/21/2020 05H,-1
01/21/2020 04H,-2
01/21/2020 03H,-1
01/21/2020 02H,0
01/21/2020 01H,-1
01/21/2020 00H,0
01/20/2020 23H,0
01/20/2020 22H,-3
01/20/2020 21H,0
01/20/2020 20H,-1
01/20/2020 19H,0
01/20/2020 18H,-1
01/20/2020 17H,0
01/20/2020 16H,-1
01/20/2020 15H,-3
01/20/2020 14H,0
01/20/2020 13H,-1
01/20/2020 12H,-2
01/20/2020 11H,-1
01/20/2020 10H,0
01/20/2020 09H,-2
01/20/2020 08H,-1
01/20/2020 07H,-1
01/20/2020 06H,0
01/20/2020 05H,0
01/20/2020 04H,-1
01/20/2020 03H,0
01/20/2020 02H,0
01/20/2020 01H,-1
01/20/2020 00H,-1
01/19/2020 23H,-1
01/19/2020 22H,0
01/19/2020 21H,0
01/19/2020 20H,-2
01/19/2020 19H,-1
01/19/2020 18H,-1
01/19/2020 17H,0
01/19/2020 16H,0
01/19/2020 15H,-1
01/19/2020 14H,0
01/19/2020 13H,0
01/19/2020 12H,0
01/19/2020 11H,-1
01/19/2020 10H,0
01/19/2020 09H,-1
01/19/2020 08H,-1
01/19/2020 07H,-1
01/19/2020 06H,-2
01/19/2020 05H,0
01/19/2020 04H,0
01/19/2020 03H,0
01/19/2020 02H,-1
01/19/2020 01H,-1
01/19/2020 00H,0
01/18/2020 23H,0
01/18/2020 22H,-2
01/18/2020 21H,0
01/18/2020 20H,0
01/18/2020 19H,-1
01/18/2020 18H,0
01/18/2020 17H,-2
01/18/2020 16H,-1
01/18/2020 15H,0
01/18/2020 14H,-2
01/18/2020 13H,0
01/18/2020 12H,-1
01/18/2020 11H,0
01/18/2020 10H,-1
01/18/2020 09H,-2
01/18/2020 08H,0
01/18/2020 07H,0
01/18/2020 06H,-1
01/18/2020 05H,-1
01/18/2020 04H,-1
01/18/2020 03H,0
01/18/2020 02H,-3
01/18/2020 01H,0
01/18/2020 00H,-1
01/17/2020 23H,0
01/17/2020 22H,0
01/17/2020 21H,0
01/17/2020 20H,-2
01/17/2020 19H,0
01/17/2020 18H,32
01/17/2020 17H,20
01/17/2020 16H,-1
01/17/2020 15H,0
01/17/2020 14H,0
01/17/2020 13H,-1
01/17/2020 12H,0
01/17/2020 11H,-1
01/17/2020 10H,0
01/17/2020 09H,-1
01/17/2020 08H,0
01/17/2020 07H,0
01/17/2020 06H,-1
01/17/2020 05H,-1
01/17/2020 04H,-2
01/17/2020 03H,0
01/17/2020 02H,-1
01/17/2020 01H,0
01/17/2020 00H,0
01/16/2020 23H,-3
01/16/2020 22H,-1
01/16/2020 21H,0
01/16/2020 20H,0
01/16/2020 19H,0
01/16/2020 18H,0
01/16/2020 17H,0
01/16/2020 16H,-2
01/16/2020 15H,-1
01/16/2020 14H,0
01/16/2020 13H,0
01/16/2020 12H,0
01/16/2020 11H,0
01/16/2020 10H,-1
01/16/2020 09H,-1
01/16/2020 08H,0
01/16/2020 07H,-2
01/16/2020 06H,0
01/16/2020 05H,0
01/16/2020 04H,-2
01/16/2020 03H,0
01/16/2020 02H,0
01/16/2020 01H,-1
01/16/2020 00H,0
01/15/2020 23H,0
01/15/2020 22H,0
01/15/2020 21H,-1
01/15/2020 20H,0
01/15/2020 19H,-1
01/15/2020 18H,6
01/15/2020 17H,19
01/15/2020 16H,0
01/15/2020 15H,-1
01/15/2020 14H,0
01/15/2020 13H,-3
01/15/2020 12H,0
01/15/2020 11H,-1
01/15/2020 10H,-1
01/15/2020 09H,-2
01/15/2020 08H,0
01/15/2020 07H,0
01/15/2020 06H,0
01/15/2020 05H,-1
01/15/2020 04H,-1
01/15/2020 03H,0
01/15/2020 02H,-1
01/15/2020 01H,-1
01/15/2020 00H,-1
01/14/2020 23H,0
01/14/2020 22H,0
01/14/2020 21H,0
01/14/2020 20H,0
01/14/2020 19H,-1
01/14/2020 18H,-1
01/14/2020 17H,9
01/14/2020 16H,50
01/14/2020 15H,7
01/14/2020 14H,-2
01/14/2020 13H,0
01/14/2020 12H,0
01/14/2020 11H,0
01/14/2020 10H,-2
01/14/2020 09H,0
01/14/2020 08H,0
01/14/2020 07H,-1
01/14/2020 06H,0
01/14/2020 05H,0
01/14/2020 04H,0
01/14/2020 03H,0
01/14/2020 02H,-1
01/14/2020 01H,0
01/14/2020 00H,-1
01/13/2020 23H,0
01/13/2020 22H,0
01/13/2020 21H,-3
01/13/2020 20H,0
01/13/2020 19H,-1
01/13/2020 18H,-2
01/13/2020 17H,-1
01/13/2020 16H,0
01/13/2020 15H,-1
01/13/2020 14H,0
01/13/2020 13H,0
01/13/2020 12H,0
01/13/2020 11H,0
01/13/2020 10H,0
01/13/2020 09H,0
01/13/2020 08H,-1
01/13/2020 07H,-1
01/13/2020 06H,0
01/13/2020 05H,0
01/13/2020 04H,-3
01/13/2020 03H,-1
01/13/2020 02H,-2
01/13/2020 01H,-1
01/13/2020 00H,0
01/12/2020 23H,-1
01/12/2020 22H,0
01/12/2020 21H,0
01/12/2020 20H,0
01/12/2020 19H,0
01/12/2020 18H,-1
01/12/2020 17H,0
01/12/2020 16H,0
01/12/2020 15H,-1
01/12/2020 14H,-1
01/12/2020 13H,-1
01/12/2020 12H,0
01/12/2020 11H,0
01/12/2020 10H,0
01/12/2020 09H,-1
01/12/2020 08H,0
01/12/2020 07H,-3
01/12/2020 06H,0
01/12/2020 05H,-1
01/12/2020 04H,-2
01/12/2020 03H,0
01/12/2020 02H,-1
01/12/2020 01H,0
01/12/2020 00H,-1
01/11/2020 23H,0
01/11/2020 22H,0
01/11/2020 21H,0
01/11/2020 20H,0
01/11/2020 19H,0
01/11/2020 18H,-1
01/11/2020 17H,0
01/11/2020 16H,0
01/11/2020 15H,-1
01/11/2020 14H,0
01/11/2020 13H,0
01/11/2020 12H,-3
01/11/2020 11H,0
01/11/2020 10H,-1
01/11/2020 09H,-1
01/11/2020 08H,-3
01/11/2020 07H,0
01/11/2020 06H,0
01/11/2020 05H,0
01/11/2020 04H,0
01/11/2020 03H,0
01/11/2020 02H,0
01/11/2020 01H,0
01/11/2020 00H,0
01/10/2020 23H,-2
01/10/2020 22H,-1
01/10/2020 21H,-1
01/10/2020 20H,0
01/10/2020 19H,0
01/10/2020 18H,-1
01/10/2020 17H,-1
01/10/2020 16H,-1
01/10/2020 15H,0
01/10/2020 14H,-2
01/10/2020 13H,-1
01/10/2020 12H,0
01/10/2020 11H,-2
01/10/2020 10H,-1
01/10/2020 09H,0
01/10/2020 08H,0
01/10/2020 07H,0
01/10/2020 06H,0
01/10/2020 05H,-1
01/10/2020 04H,-1
01/10/2020 03H,0
01/10/2020 02H,-1
01/10/2020 01H,-1
01/10/2020 00H,-1
01/9/2020 23H,0
01/9/2020 22H,0
01/9/2020 21H,-1
01/9/2020 20H,-1
01/9/2020 19H,0
01/9/2020 18H,-2
01/9/2020 17H,0
01/9/2020 16H,0
01/9/2020 15H,0
01/9/2020 14H,-2
01/9/2020 13H,-1
01/9/2020 12H,-1
01/9/2020 11H,0
01/9/2020 10H,-2
01/9/2020 09H,-1
01/9/2020 08H,-1
01/9/2020 07H,-1
01/9/2020 06H,-1
01/9/2020 05H,0
01/9/2020 04H,0
01/9/2020 03H,0
